household_id,person_id,country,sex,age,relhh,marstat,educ,hosp12,wat_source,stove,refrigerator,tv,bike,motorbike,computer,car,video,stereo,sew,merge_index
3094,2,Tajikistan,0,59,2,1,2,1,0,1,1,1,1,0,0,0,0,0,1,31333
3192,1,Tajikistan,1,57,1,1,2,0,0,1,1,0,0,0,0,1,1,0,0,31854
165,3,Tajikistan,1,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18096
709,1,Tajikistan,1,47,1,1,3,0,1,0,1,0,0,0,0,0,0,1,0,20358
2678,6,Tajikistan,1,8,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29183
719,3,Tajikistan,0,31,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,20405
1633,6,Tajikistan,0,9,4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,24195
3798,1,Tajikistan,0,52,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,34775
4104,4,Tajikistan,0,32,4,1,2,0,0,1,0,0,1,0,0,0,1,0,0,36538
1538,4,Tajikistan,0,15,3,0,1,0,1,1,1,1,0,0,0,1,0,0,0,23702
4295,3,Tajikistan,1,29,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,37625
1304,7,Tajikistan,0,18,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,22500
1299,2,Tajikistan,0,42,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,22474
2358,5,Tajikistan,1,10,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,27311
2165,6,Tajikistan,0,16,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26112
4603,5,Tajikistan,1,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,39521
2714,5,Tajikistan,1,12,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,29381
366,3,Tajikistan,0,33,3,1,3,0,1,1,1,0,0,0,0,0,0,0,0,19004
4008,3,Tajikistan,1,22,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36025
3061,2,Tajikistan,0,42,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,31141
4169,1,Tajikistan,1,54,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,36918
232,9,Tajikistan,0,19,4,1,2,0,1,1,1,0,0,0,0,0,1,1,1,18455
4164,4,Tajikistan,0,41,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,36885
2569,1,Tajikistan,0,75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28562
2032,5,Tajikistan,0,14,3,0,1,0,1,1,0,0,0,0,0,1,0,0,1,25359
1999,2,Tajikistan,0,27,3,0,2,0,0,1,0,0,0,0,0,0,0,0,1,25198
3467,3,Tajikistan,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33126
4221,9,Tajikistan,0,20,4,1,2,0,0,1,1,0,1,0,0,0,0,0,0,37193
3863,6,Tajikistan,1,12,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,35160
1279,1,Tajikistan,0,17,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,22387
4347,1,Tajikistan,0,49,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,37934
1485,5,Tajikistan,1,8,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,23428
1040,2,Tajikistan,0,30,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,21477
2270,2,Tajikistan,0,35,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,26778
4458,6,Tajikistan,0,13,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,38688
4622,5,Tajikistan,0,15,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,39665
3641,3,Tajikistan,1,36,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,33885
986,1,Tajikistan,1,24,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,21358
3963,1,Tajikistan,0,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35773
3797,3,Tajikistan,1,12,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,34773
740,2,Tajikistan,0,29,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20468
2888,6,Tajikistan,1,29,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,30330
1650,3,Tajikistan,1,30,3,1,2,0,0,0,1,0,1,0,0,0,0,1,0,24279
2560,4,Tajikistan,0,47,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,28506
2409,2,Tajikistan,0,61,2,1,1,0,1,1,0,1,1,0,0,1,0,0,0,27612
3830,2,Tajikistan,0,70,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,34959
1246,1,Tajikistan,1,34,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,22233
4033,1,Tajikistan,1,52,1,1,2,0,0,1,1,1,1,0,0,0,0,0,0,36152
1504,4,Tajikistan,1,9,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,23539
988,1,Tajikistan,1,36,1,1,3,0,1,0,1,1,0,0,0,0,0,0,0,21363
673,3,Tajikistan,0,19,3,0,2,0,1,1,1,0,0,0,0,0,0,0,1,20223
1403,2,Tajikistan,0,41,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,22965
4810,4,Tajikistan,0,23,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,40771
4855,5,Tajikistan,0,25,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,41051
4537,6,Tajikistan,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39104
3323,2,Tajikistan,0,55,2,1,2,0,0,1,1,0,0,0,0,0,1,0,1,32531
4798,1,Tajikistan,1,63,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,40691
2765,3,Tajikistan,1,22,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,29676
172,1,Tajikistan,1,52,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,18135
659,5,Tajikistan,1,9,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20167
3280,1,Tajikistan,1,41,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,32315
2246,2,Tajikistan,0,51,2,1,2,0,0,1,1,0,0,0,0,1,1,1,0,26623
3293,4,Tajikistan,1,48,4,1,2,0,0,1,0,0,0,0,0,0,0,0,1,32379
4783,5,Tajikistan,0,17,3,0,2,0,1,1,0,0,1,0,0,0,0,0,0,40610
3318,8,Tajikistan,0,16,4,0,1,0,0,1,1,0,0,0,0,0,1,0,1,32507
1510,4,Tajikistan,0,37,4,1,2,1,1,1,1,0,0,0,0,0,0,0,0,23575
4574,3,Tajikistan,1,15,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39323
1533,3,Tajikistan,1,35,3,1,2,0,1,1,1,1,1,0,0,1,0,0,1,23677
10,4,Tajikistan,0,20,4,1,2,0,1,0,0,0,0,0,0,1,0,0,0,17455
617,2,Tajikistan,0,26,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,19991
4406,3,Tajikistan,1,9,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,38336
1388,2,Tajikistan,0,39,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,22897
3223,4,Tajikistan,0,10,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32016
3769,7,Tajikistan,0,20,3,0,2,0,1,0,0,1,0,0,0,0,0,1,1,34632
4638,6,Tajikistan,0,18,3,0,1,0,0,0,1,0,1,0,0,1,1,0,0,39765
295,3,Tajikistan,0,10,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,18709
606,3,Tajikistan,1,40,3,0,2,0,1,0,1,0,0,0,0,1,1,0,0,19957
3197,1,Tajikistan,1,30,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,31884
3198,3,Tajikistan,0,45,4,1,2,0,0,1,1,1,0,0,0,0,0,0,0,31891
1389,3,Tajikistan,1,8,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,22902
1254,8,Tajikistan,0,7,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,22280
3997,3,Tajikistan,0,37,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,35972
2822,2,Tajikistan,0,28,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,29993
2868,3,Tajikistan,0,24,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,30220
2314,2,Tajikistan,0,49,2,1,2,0,1,0,1,0,0,0,0,0,1,0,0,27021
2840,3,Tajikistan,0,34,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,30088
2525,5,Tajikistan,1,7,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,28305
3064,7,Tajikistan,1,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31165
4582,5,Tajikistan,0,23,4,0,2,0,0,1,1,1,0,0,0,0,1,1,1,39387
741,3,Tajikistan,1,11,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,20471
2430,1,Tajikistan,0,44,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,27711
4824,7,Tajikistan,1,15,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,40857
4807,1,Tajikistan,1,63,1,1,2,0,0,1,1,0,1,0,0,1,1,0,1,40739
3596,1,Tajikistan,1,40,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,33663
1157,1,Tajikistan,1,30,1,1,2,0,1,1,1,1,1,0,0,0,0,0,0,21819
36,2,Tajikistan,0,85,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,17529
2099,1,Tajikistan,1,55,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,25732
4369,6,Tajikistan,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38104
1616,5,Tajikistan,0,68,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,24121
3995,6,Tajikistan,1,12,4,0,1,0,0,1,1,0,1,0,0,1,0,0,0,35959
3902,5,Tajikistan,1,12,4,0,1,0,0,1,1,1,1,0,0,0,0,0,0,35398
3856,5,Tajikistan,1,18,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,35115
2647,5,Tajikistan,0,15,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29023
3302,3,Tajikistan,0,7,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,32420
1608,5,Tajikistan,1,19,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,24084
555,3,Tajikistan,0,25,3,0,2,0,1,1,0,0,0,0,0,1,0,0,1,19702
3161,7,Tajikistan,0,14,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,31708
3167,1,Tajikistan,1,57,1,1,2,0,0,1,0,0,0,1,0,0,0,0,1,31735
1577,7,Tajikistan,0,29,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,23917
2078,3,Tajikistan,1,18,3,0,2,0,0,1,1,0,0,0,0,1,0,0,0,25578
4408,1,Tajikistan,0,40,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,38342
4704,1,Tajikistan,1,40,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,40159
559,2,Tajikistan,0,39,2,1,2,0,1,0,1,0,0,0,0,1,0,0,1,19717
693,1,Tajikistan,1,47,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,20301
2275,5,Tajikistan,0,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26806
669,9,Tajikistan,1,29,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,20211
3937,9,Tajikistan,0,12,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,35627
248,3,Tajikistan,1,40,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,18519
1423,5,Tajikistan,1,16,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,23088
4422,8,Tajikistan,0,11,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,38430
2217,4,Tajikistan,0,17,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26441
3577,4,Tajikistan,0,19,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,33582
3141,7,Tajikistan,0,80,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,31603
371,4,Tajikistan,0,17,3,0,2,0,1,0,1,0,0,0,0,1,1,1,1,19026
832,3,Tajikistan,1,17,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,20760
3917,3,Tajikistan,1,26,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,35495
3917,8,Tajikistan,0,21,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,35499
3594,3,Tajikistan,1,16,3,0,1,0,1,1,0,0,0,0,1,0,1,0,0,33654
250,1,Tajikistan,0,57,1,0,3,0,1,1,0,1,0,0,0,1,1,1,0,18527
1056,3,Tajikistan,0,28,3,0,2,0,1,0,1,0,0,0,0,0,0,1,0,21522
2178,4,Tajikistan,0,19,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26180
1434,4,Tajikistan,0,19,3,0,2,0,1,1,1,1,1,0,0,0,0,0,0,23147
238,3,Tajikistan,0,37,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,18476
1709,4,Tajikistan,0,35,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,24365
1145,1,Tajikistan,1,50,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,21771
4268,3,Tajikistan,0,18,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,37465
4457,6,Tajikistan,0,15,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,38682
2889,4,Tajikistan,1,25,3,0,3,0,0,1,1,0,0,0,0,0,1,0,1,30334
2139,2,Tajikistan,0,47,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,25932
4839,2,Tajikistan,0,44,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,40935
4420,2,Tajikistan,0,47,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,38411
4287,4,Tajikistan,0,22,4,1,1,0,0,1,0,0,0,0,0,1,0,0,1,37577
2163,7,Tajikistan,1,10,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,26103
4361,7,Tajikistan,0,16,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,38043
1525,7,Tajikistan,0,16,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,23642
1514,3,Tajikistan,0,32,4,1,2,0,1,1,1,0,0,0,0,1,0,0,1,23593
1562,6,Tajikistan,0,9,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0,23829
1424,4,Tajikistan,0,21,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,23094
3614,2,Tajikistan,0,38,2,1,2,1,1,1,1,0,0,0,0,0,0,1,0,33732
508,1,Tajikistan,1,42,1,1,3,0,1,0,1,0,0,0,0,0,0,0,1,19508
927,3,Tajikistan,0,15,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,21158
2459,5,Tajikistan,1,12,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,27888
3801,4,Tajikistan,1,17,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,34797
1510,2,Tajikistan,0,60,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,23573
1266,11,Tajikistan,1,9,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,22326
2126,2,Tajikistan,0,30,2,1,2,0,0,1,0,1,0,0,0,1,1,0,0,25876
4354,5,Tajikistan,0,12,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,37988
1629,1,Tajikistan,1,63,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,24172
1173,9,Tajikistan,0,21,4,1,2,0,1,1,0,0,1,0,0,0,0,1,0,21878
4771,5,Tajikistan,0,17,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,40542
222,4,Tajikistan,0,17,4,0,2,0,1,1,1,0,1,0,1,1,0,0,0,18401
4399,2,Tajikistan,0,57,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,38283
4259,6,Tajikistan,1,25,4,1,2,0,1,1,0,1,1,0,0,0,0,0,1,37423
4401,6,Tajikistan,0,16,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,38299
3610,3,Tajikistan,0,16,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,33712
3674,3,Tajikistan,0,27,4,1,2,0,1,0,0,0,1,0,0,1,0,1,0,34097
889,1,Tajikistan,1,34,1,1,2,0,1,0,0,0,0,0,0,0,1,1,1,21025
1057,4,Tajikistan,0,9,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21528
593,9,Tajikistan,0,16,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,19903
2461,4,Tajikistan,0,16,3,0,1,0,1,1,1,0,1,0,0,0,0,0,1,27901
2500,5,Tajikistan,1,8,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28141
1535,6,Tajikistan,1,21,3,1,2,0,1,0,1,0,0,0,0,1,0,0,0,23692
3604,2,Tajikistan,0,51,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,33689
1361,1,Tajikistan,1,40,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,22769
2156,4,Tajikistan,1,11,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26052
1962,4,Tajikistan,0,7,4,0,0,0,1,1,1,0,1,0,0,0,1,1,0,25011
2493,7,Tajikistan,0,14,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,28092
4359,12,Tajikistan,0,21,3,0,2,0,0,1,1,0,0,0,0,0,0,0,1,38022
2714,2,Tajikistan,0,47,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,29378
2798,4,Tajikistan,0,12,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,29862
3315,5,Tajikistan,1,23,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,32492
4390,2,Tajikistan,0,47,2,1,3,0,1,1,1,0,0,0,0,1,0,0,0,38220
617,3,Tajikistan,1,7,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19992
2642,3,Tajikistan,0,42,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,28996
4540,4,Tajikistan,1,14,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,39121
2351,2,Tajikistan,0,50,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,27256
472,2,Tajikistan,0,26,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,19385
151,2,Tajikistan,0,50,2,1,3,0,1,0,1,0,0,0,1,0,1,0,1,18046
444,4,Tajikistan,0,16,3,0,2,0,1,0,1,0,0,0,0,0,1,0,0,19285
2724,1,Tajikistan,1,73,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,29438
2170,5,Tajikistan,0,14,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26148
2283,2,Tajikistan,0,35,2,1,1,0,0,1,1,0,0,0,0,0,1,1,0,26845
2368,1,Tajikistan,0,57,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,27373
735,5,Tajikistan,0,13,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,20448
2795,6,Tajikistan,0,20,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,29842
3296,5,Tajikistan,1,14,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,32394
2130,5,Tajikistan,0,15,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25894
4467,1,Tajikistan,1,41,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,38736
2340,4,Tajikistan,0,16,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27197
453,1,Tajikistan,0,72,1,0,3,0,1,0,1,1,0,0,0,0,0,0,1,19315
4804,1,Tajikistan,1,23,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,40728
1887,3,Tajikistan,0,22,4,0,2,0,1,1,0,0,0,0,0,0,0,0,1,24712
3663,3,Tajikistan,1,25,3,1,2,0,1,1,1,1,0,0,0,0,0,0,0,34026
1347,6,Tajikistan,1,8,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22693
2277,1,Tajikistan,1,56,1,1,2,0,0,1,1,1,1,1,0,1,0,0,0,26811
4763,2,Tajikistan,0,63,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,40490
2148,8,Tajikistan,1,89,4,1,1,0,0,1,0,0,0,0,0,0,1,1,1,25993
1508,1,Tajikistan,1,68,1,1,2,1,0,1,1,1,1,0,0,0,1,0,1,23561
239,2,Tajikistan,0,60,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,18481
706,1,Tajikistan,1,61,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,20347
4860,7,Tajikistan,0,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,41087
4675,2,Tajikistan,0,35,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,39990
1931,12,Tajikistan,0,32,3,0,2,0,1,1,1,0,0,0,0,1,0,0,1,24858
1552,4,Tajikistan,0,32,4,1,2,0,1,1,1,1,1,0,0,1,0,0,0,23767
927,5,Tajikistan,1,9,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,21160
3350,4,Tajikistan,1,15,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,32652
195,1,Tajikistan,1,63,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,18254
4513,12,Tajikistan,1,28,3,1,2,0,0,1,0,0,1,0,0,1,0,0,0,38999
4485,1,Tajikistan,1,37,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,38833
1359,3,Tajikistan,1,29,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,22759
3625,12,Tajikistan,1,25,3,0,2,0,1,1,1,0,0,0,0,1,0,0,0,33795
4788,8,Tajikistan,1,9,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,40641
2647,7,Tajikistan,0,18,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,29025
3940,6,Tajikistan,1,8,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,35649
3102,2,Tajikistan,1,36,3,1,2,0,0,1,1,0,0,0,0,1,1,0,1,31369
241,2,Tajikistan,0,75,2,1,3,0,0,1,1,1,0,0,0,0,0,0,0,18492
242,4,Tajikistan,1,15,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,18496
4412,6,Tajikistan,0,10,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,38368
1390,5,Tajikistan,0,10,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,22907
208,2,Tajikistan,0,45,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,18324
2365,4,Tajikistan,0,26,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,27359
1870,2,Tajikistan,0,39,2,1,1,0,0,1,1,1,0,0,0,1,0,1,1,24661
1343,6,Tajikistan,0,51,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22670
2683,4,Tajikistan,1,15,3,0,1,0,1,1,0,1,0,0,0,0,0,0,1,29207
2704,11,Tajikistan,1,24,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,29328
2522,6,Tajikistan,1,9,4,0,0,0,1,1,0,1,0,0,0,0,0,0,1,28286
1548,3,Tajikistan,1,47,3,1,2,0,0,1,1,0,1,0,0,0,0,0,1,23748
210,2,Tajikistan,0,28,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,18331
4214,3,Tajikistan,1,22,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,37141
534,3,Tajikistan,0,18,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,19621
3298,2,Tajikistan,0,68,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,32400
2112,4,Tajikistan,0,14,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,25807
1982,3,Tajikistan,1,18,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0,25108
3095,7,Tajikistan,0,72,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,31344
3147,4,Tajikistan,1,14,3,0,1,0,0,0,1,1,0,1,0,0,0,0,1,31634
1663,3,Tajikistan,0,17,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,24326
1881,5,Tajikistan,1,8,4,0,0,0,1,1,1,1,0,0,0,0,0,0,1,24701
3997,6,Tajikistan,1,30,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,35975
3960,1,Tajikistan,0,59,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,35759
3619,9,Tajikistan,0,37,3,0,3,0,1,1,0,0,0,0,0,0,0,0,1,33765
3939,4,Tajikistan,0,16,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,35640
249,4,Tajikistan,0,19,3,0,2,0,1,1,1,0,0,0,0,1,0,0,1,18525
1980,2,Tajikistan,0,37,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,25100
1034,2,Tajikistan,0,39,2,1,3,0,0,1,1,1,0,0,0,0,0,0,0,21453
2153,2,Tajikistan,0,38,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,26030
3338,3,Tajikistan,0,28,3,0,3,0,0,1,0,0,0,0,0,0,1,0,0,32600
4460,5,Tajikistan,1,16,3,0,1,0,1,1,0,0,0,0,0,1,0,0,1,38697
2762,1,Tajikistan,1,47,1,1,2,0,0,1,0,1,0,0,0,0,1,0,0,29664
2612,10,Tajikistan,1,28,3,1,2,0,0,1,1,0,0,0,0,1,0,0,0,28810
2762,6,Tajikistan,1,10,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,29669
856,2,Tajikistan,0,76,2,1,3,0,0,0,1,0,1,0,0,1,0,0,0,20846
2347,4,Tajikistan,0,46,4,1,2,0,0,1,1,0,0,0,0,1,1,0,1,27236
3033,9,Tajikistan,0,16,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30974
4229,1,Tajikistan,1,45,1,1,2,0,0,1,0,1,1,0,0,1,0,0,0,37236
2564,1,Tajikistan,1,63,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,28527
1643,2,Tajikistan,1,33,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,24237
4851,2,Tajikistan,0,49,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,41011
4361,8,Tajikistan,1,23,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,38044
3005,7,Tajikistan,1,13,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,30848
3176,3,Tajikistan,1,31,3,1,3,0,0,1,0,0,0,0,0,1,1,0,1,31779
3994,9,Tajikistan,1,27,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,35953
2933,3,Tajikistan,0,46,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,30516
1919,4,Tajikistan,1,9,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24806
667,5,Tajikistan,0,10,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,20199
4105,1,Tajikistan,1,74,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,36541
2007,4,Tajikistan,0,24,4,1,2,0,1,1,0,1,0,0,0,1,0,0,0,25242
2676,1,Tajikistan,1,82,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,29170
4526,3,Tajikistan,1,12,3,0,1,0,0,1,0,1,1,0,0,1,0,0,0,39065
4819,5,Tajikistan,1,9,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,40823
1627,4,Tajikistan,1,10,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,24163
2446,6,Tajikistan,0,14,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,27811
2203,7,Tajikistan,0,10,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26345
2627,2,Tajikistan,1,36,3,1,2,0,1,1,0,0,0,0,0,1,0,0,0,28905
371,5,Tajikistan,1,15,3,0,1,0,1,0,1,0,0,0,0,1,1,1,1,19027
1579,3,Tajikistan,0,17,3,0,1,0,0,1,1,0,1,0,0,1,1,0,1,23930
